StudentID,Attendance,AssignmentsCompleted,StudyHours,InternetHours,SleepHours,Age,PreviousGPA,Scholarship_Sí,Program_Administración,Program_Contador Auditor,Program_Ingeniería Civil,Program_Ingeniería Industrial,Program_Ingeniería Informática,FinalGrade
STU-13680,0.5629604248757916,-1.4711507467497584,-1.5072691552062871,0.9084337349397589,-0.24074074074074053,0.0,-1.029781809683656,0.0,0.0,0.0,0.0,0.0,1.0,3.46
STU-12269,-0.02432756553023938,-0.4731922209089935,-0.025147347740668003,-0.253012048192771,0.0,1.2,-0.032352503771059866,0.0,0.0,1.0,0.0,0.0,0.0,3.01
STU-10230,0.16138427274284664,0.5273450091329106,1.5544204322200394,1.0048192771084337,-0.5925925925925926,-1.0,-0.26885635981219047,0.0,0.0,0.0,0.0,0.0,1.0,4.08
STU-12591,-0.21415110501970286,0.17363274954335414,-0.24047151277013745,-0.4265060240963855,-0.21604938271604915,0.4,0.8622490386453926,1.0,0.0,0.0,1.0,0.0,0.0,5.0
STU-11981,0.6451944492033573,0.5273450091329106,1.068762278978389,-0.7518072289156627,0.6851851851851859,-1.0,0.6565935116531045,0.0,0.0,0.0,1.0,0.0,0.0,5.38
STU-13009,-0.9988007538118907,-1.1788976039540136,-1.2495088408644404,1.6096385542168672,0.5246913580246917,1.6,-1.7084450487582061,0.0,0.0,0.0,0.0,0.0,1.0,1.92
STU-11191,0.0,0.3412485226173847,-0.12416502946954802,0.6385542168674699,0.0,0.8,-0.26885635981219047,0.0,1.0,0.0,0.0,0.0,0.0,4.72
STU-10639,-0.10313517217748909,-0.8170194477275172,-1.7304518664047155,0.7012048192771084,1.0061728395061733,0.2,-0.3511185706091057,1.0,0.0,0.0,0.0,0.0,1.0,2.89
STU-10517,-0.5787219462052429,-0.2724830772536802,0.15245579567779974,-0.5132530120481928,-0.2654320987654319,1.0,-0.8138435063417536,0.0,0.0,1.0,0.0,0.0,0.0,3.19
STU-10612,-0.6054480041117017,-0.5931019662619533,-1.2715127701375248,-0.22650602409638562,0.4382716049382721,0.4,0.5126346427585032,1.0,0.0,0.0,1.0,0.0,0.0,2.62
STU-11057,-0.2744560561932506,-0.31374234447190275,-0.6789783889980354,-0.9421686746987952,-1.0308641975308641,-1.0,-0.3511185706091057,0.0,1.0,0.0,0.0,0.0,0.0,2.99
STU-14712,-2.1425389755011146,-0.8754700762866662,-0.08644400785854602,-0.10843373493975907,-0.2654320987654319,-0.8,-0.8138435063417536,0.0,0.0,1.0,0.0,0.0,0.0,2.23
STU-11831,0.5259551139283867,0.35972923605888,0.7764243614931238,-0.9566265060240964,-0.8765432098765431,-0.2,1.3249739743780404,0.0,1.0,0.0,0.0,0.0,0.0,4.84
STU-12793,-0.5725543943806762,-0.801977006554207,-1.6047151277013754,-0.3373493975903615,-0.32098765432098736,0.0,-0.07348360916951749,0.0,0.0,0.0,0.0,0.0,1.0,3.42
STU-14022,-0.26897378790474635,-0.6562802191898576,-0.5611001964636544,2.1638554216867467,0.3703703703703707,-1.0,0.954794025791922,0.0,1.0,0.0,0.0,0.0,0.0,3.77
STU-10298,-0.6691793729655655,-0.4611582679703451,0.40392927308447946,-0.17108433734939757,-1.1975308641975304,-1.0,1.0781873419872947,0.0,0.0,0.0,0.0,0.0,1.0,4.51
STU-13989,0.20661298612300744,0.15472225206833543,-0.05500982318271115,-0.08192771084337346,0.18518518518518562,-1.0,-0.4539463341052502,0.0,1.0,0.0,0.0,0.0,0.0,3.64
STU-12318,0.7658043515504528,0.5273450091329106,1.4129666011787823,-0.3686746987951808,-0.7222222222222221,1.2,1.3249739743780404,0.0,0.0,0.0,0.0,0.0,1.0,6.06
STU-10512,-1.5340071954771293,-1.3078328140109599,-0.9964636542239688,-0.06987951807228916,1.2345679012345678,0.2,0.060192483375469535,1.0,0.0,1.0,0.0,0.0,0.0,2.66
STU-10458,-0.9480897721432248,-0.10615665628021916,0.09744597249508859,-0.32289156626506016,-0.22839506172839458,-0.2,-0.5362085449021645,1.0,0.0,0.0,0.0,0.0,1.0,4.03
STU-12931,0.1668665410313509,0.0,0.0,-0.39518072289156636,-1.4444444444444442,-0.2,0.4303724319615881,0.0,0.0,1.0,0.0,0.0,0.0,5.28
STU-13746,0.7706013363028946,0.5273450091329106,1.046758349705305,-0.28915662650602414,0.9197530864197532,-1.0,0.8416834859461642,1.0,1.0,0.0,0.0,0.0,0.0,5.32
STU-10688,0.2148363885557643,-0.8561297947781241,-0.47151277013752463,0.6939759036144575,-0.030864197530864085,-0.2,0.7902696041980924,1.0,0.0,0.0,0.0,0.0,1.0,4.0
STU-13877,0.9693335617611774,0.5273450091329106,0.0,-0.6265060240963856,-1.2469135802469133,-0.4,1.0576217892880664,0.0,0.0,0.0,0.0,0.0,1.0,5.67
STU-12408,-0.9199931471646401,0.5273450091329106,-0.40078585461689575,0.125301204819277,-0.11728395061728364,-0.4,-1.184023454927872,0.0,1.0,0.0,0.0,0.0,0.0,3.2
STU-11341,0.042830221003939406,0.5273450091329106,1.0640471512770142,-0.7180722891566266,0.0,-0.2,-0.052918056470288216,1.0,0.0,0.0,1.0,0.0,0.0,5.75
STU-11287,0.051738906972759666,-1.2751692274631998,-0.15245579567779974,0.4024096385542168,-0.9753086419753081,0.0,0.8519662622957784,1.0,0.0,0.0,0.0,1.0,0.0,4.18
STU-12246,0.950145622751413,0.5273450091329106,0.9320235756385072,0.6144578313253009,-0.5061728395061724,0.4,0.8005523805477066,0.0,1.0,0.0,0.0,0.0,0.0,5.5
STU-10895,0.7383930101079316,-0.539378962071559,0.13831041257367402,-0.8698795180722891,-0.7530864197530862,-0.4,0.42008965561197387,1.0,0.0,0.0,0.0,1.0,0.0,5.04
STU-14505,0.0,-0.34210809068443143,0.7654223968565815,-1.2626506024096384,-0.10493827160493822,0.4,1.1707323291338243,1.0,0.0,0.0,0.0,0.0,1.0,4.98
STU-10715,0.26691793729655516,-0.07220371763189028,-0.46365422396856576,0.0,0.0,-0.6,0.0807580360746988,1.0,0.0,0.0,1.0,0.0,0.0,3.95
STU-10617,-0.6678088058934387,-1.191361340926185,-0.532809430255403,-0.616867469879518,-0.8271604938271604,-1.0,-1.29713399477363,0.0,1.0,0.0,0.0,0.0,0.0,3.0
STU-10289,-1.044714750728114,-0.8170194477275172,-0.037721021611002006,0.5783132530120483,0.09876543209876551,-0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.77
STU-14868,-0.362857632345384,0.2062963360911141,-0.35049115913556006,0.3012048192771084,-0.5246913580246911,1.6,-0.6390363083983089,0.0,1.0,0.0,0.0,0.0,0.0,4.08
STU-11811,0.19701901661812476,0.5273450091329106,0.5846758349705307,0.04096385542168673,0.2222222222222224,1.4,0.1733030232212282,0.0,0.0,1.0,0.0,0.0,0.0,4.02
STU-14302,0.8473530923419561,0.5273450091329106,0.5768172888015718,0.2771084337349396,1.580246913580247,-0.2,0.759421275149249,0.0,0.0,0.0,1.0,0.0,0.0,4.85
STU-10464,-0.4437210896008229,-1.4763081551520363,0.0,-0.6650602409638554,-0.22222222222222185,-0.8,-1.4513756400178461,0.0,0.0,0.0,0.0,0.0,1.0,2.37
STU-10278,0.11958197704300087,0.43107338562372416,0.13988212180746573,2.0722891566265056,-1.1234567901234565,-1.0,1.0679045656376807,1.0,0.0,1.0,0.0,0.0,0.0,4.94
STU-13690,0.6794586260065096,-0.2531427957451381,-1.295088408644401,-1.0506024096385542,-0.6975308641975307,-0.6,-0.6698846374471524,1.0,0.0,0.0,0.0,0.0,1.0,3.77
STU-14064,-0.4800411170121644,0.5006983990544748,0.1241650294695483,1.4409638554216868,-0.9753086419753081,1.2,0.42008965561197387,0.0,0.0,0.0,1.0,0.0,0.0,4.66
STU-14128,-0.9487750556792881,-1.7651230256795964,-0.42593320235756377,-0.8506024096385542,-0.4999999999999997,-0.4,-1.1326095731797994,0.0,1.0,0.0,0.0,0.0,0.0,2.58
STU-11910,0.9988007538118888,0.5273450091329106,1.0939096267190571,0.0,-0.11111111111111092,0.0,0.19386857592045748,0.0,0.0,0.0,0.0,0.0,1.0,5.72
STU-13355,-0.4457769402090121,0.0,-0.6019646365422398,0.5469879518072288,-0.5802469135802466,0.0,0.24528245766852924,1.0,0.0,0.0,1.0,0.0,0.0,2.88
STU-11474,0.0,0.5273450091329106,-0.1713163064833006,-0.44337349397590364,-0.48765432098765377,0.6,0.4715035373600457,1.0,0.0,0.0,1.0,0.0,0.0,4.77
STU-11852,-0.9275312660613335,-0.8565595788116475,-0.12259332023575631,0.04578313253012036,1.0740740740740742,-1.0,-0.8549746117402113,1.0,1.0,0.0,0.0,0.0,0.0,4.52
STU-13812,0.9988007538118888,-0.24669603524229117,-0.669548133595285,-0.6867469879518072,-0.32716049382716006,-0.8,-0.6698846374471524,1.0,0.0,0.0,0.0,1.0,0.0,4.5
STU-11847,0.9988007538118888,0.5273450091329106,1.2306483300589393,1.4409638554216868,0.0,0.4,0.5229174191081175,1.0,0.0,1.0,0.0,0.0,0.0,5.06
STU-11397,0.9988007538118888,0.5273450091329106,2.2003929273084486,-0.33253012048192765,-1.3148148148148147,0.8,1.3249739743780404,0.0,0.0,1.0,0.0,0.0,0.0,6.08
STU-12747,-0.9302724002055861,-0.5926721822284305,-0.3897838899803538,-0.8602409638554217,0.5679012345679016,-1.0,-0.5362085449021645,0.0,0.0,0.0,0.0,0.0,1.0,2.65
STU-12003,-0.039403803323626314,-1.0787579241431182,-0.7559921414538311,-0.5493975903614458,1.4197530864197534,0.6,-0.27913913616180464,0.0,0.0,0.0,0.0,0.0,1.0,3.11
STU-13906,-0.16686654103135284,-0.1946921671859891,-0.8833005893909628,-0.4650602409638554,0.0,0.0,-1.184023454927872,0.0,1.0,0.0,0.0,0.0,0.0,2.56
STU-13394,0.28610587630632056,-0.5832169334909212,-0.40392927308447946,-0.5951807228915663,0.14197530864197555,0.6,-0.30998746521064807,1.0,0.0,1.0,0.0,0.0,0.0,3.96
STU-11305,-0.9830392324824404,-1.6490813366283446,-0.8722986247544205,0.15421686746987942,-0.8765432098765431,0.8,-1.2560028893751722,0.0,0.0,0.0,0.0,1.0,0.0,2.47
STU-13713,-1.2311118725372634,-0.6163103040722039,-1.0499017681728882,0.4626506024096385,-0.6296296296296293,0.4,-1.3176995474728592,0.0,0.0,0.0,1.0,0.0,0.0,2.58
STU-14819,-0.6705499400376913,-1.8476415601160419,-1.7304518664047155,-1.0096385542168675,-1.3641975308641974,-0.4,-0.032352503771059866,0.0,0.0,0.0,0.0,0.0,1.0,1.74
STU-13271,0.5691279767003592,0.5273450091329106,0.28762278978389005,-0.5975903614457831,-1.0308641975308641,0.6,0.48178631370965985,1.0,0.0,1.0,0.0,0.0,0.0,4.67
STU-10677,0.45400034264176703,0.40012893521005705,0.7811394891944993,0.13253012048192767,-0.3888888888888888,-0.2,-0.24829080711296211,1.0,0.0,0.0,1.0,0.0,0.0,5.28
STU-12115,0.516361144423504,0.5273450091329106,1.2966601178781931,-0.050602409638554204,-1.0246913580246908,-0.2,0.5126346427585032,0.0,0.0,1.0,0.0,0.0,0.0,5.64
STU-13411,0.2991262634915192,-0.12377780165466895,0.2451866404715129,0.5831325301204818,0.9135802469135804,0.6,0.5846140772058044,1.0,0.0,0.0,1.0,0.0,0.0,4.61
STU-10516,-1.3243104334418376,-0.5922423981949072,-1.5669941060903734,-0.763855421686747,0.29629629629629656,-1.0,-0.5979052029998514,0.0,0.0,0.0,0.0,1.0,0.0,3.24
STU-11743,-0.04694192222031978,0.5273450091329106,0.8078585461689587,-0.9084337349397591,1.1111111111111114,0.8,0.4509379846608173,1.0,0.0,0.0,1.0,0.0,0.0,5.16
STU-14519,-0.7952715436011661,-1.3925002686150214,-0.8220039292730845,0.453012048192771,2.2777777777777786,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.46
STU-12084,-0.11341442521843517,-0.5531320511443002,0.03300589390962686,-0.7204819277108434,-0.46913580246913567,0.4,-0.28942191251141974,0.0,0.0,0.0,0.0,1.0,0.0,2.6
STU-13004,0.5458283364742155,-0.805845062855915,-0.9398821218074657,0.3759036144578312,-0.34567901234567877,-0.8,0.16302024687161404,0.0,0.0,1.0,0.0,0.0,0.0,3.89
STU-14404,-1.2797670035977393,-0.2694745890190184,-1.2306483300589393,-0.8746987951807229,-1.3888888888888888,0.0,-1.1531751258790288,0.0,0.0,0.0,0.0,0.0,1.0,2.25
STU-11194,0.8240534521158123,0.24368754700762876,0.3850687622789786,0.0,0.0,1.0,-0.6596018610975374,0.0,0.0,0.0,0.0,0.0,1.0,4.23
STU-10171,0.9988007538118888,0.5273450091329106,1.0420432220039295,-0.8819277108433734,-0.2716049382716046,-0.4,0.6154624062546469,0.0,0.0,0.0,0.0,0.0,1.0,5.04
STU-12949,0.28679115984238396,0.0,-1.4601178781925346,-0.3638554216867469,-0.40740740740740694,8.4,-0.8755401644394396,1.0,0.0,0.0,1.0,0.0,0.0,3.32
STU-11680,-0.18742504711324404,-0.7078543032126356,-0.6113948919449904,0.1638554216867469,1.802469135802469,-0.2,-1.369113429220931,0.0,0.0,0.0,1.0,0.0,0.0,3.65
STU-14220,-1.0200445434298444,-1.8485011281830883,-1.7304518664047155,1.6722891566265057,0.19753086419753102,-0.2,-1.7084450487582061,0.0,0.0,0.0,0.0,0.0,1.0,2.51
STU-12024,-0.3080349494603395,-0.70570538304502,-0.5218074656188606,0.20240963855421681,1.1851851851851851,-0.8,-1.1531751258790288,0.0,0.0,0.0,0.0,1.0,0.0,2.81
STU-12315,-0.5424019187939013,0.0,-0.5846758349705307,-0.8602409638554217,-1.2592592592592586,0.6,-2.2225838662389257,0.0,0.0,0.0,0.0,1.0,0.0,2.41
STU-11730,0.17371937639198096,0.5273450091329106,0.8392927308447942,-0.11807228915662654,0.19753086419753102,0.6,0.49206909005927496,0.0,0.0,0.0,1.0,0.0,0.0,5.05
STU-14853,0.0,-0.8346405931019664,-1.4318271119842831,2.1638554216867467,0.8518518518518523,0.4,0.09104081242431297,1.0,0.0,0.0,0.0,1.0,0.0,3.55
STU-10442,-0.19838958369025253,0.5273450091329106,0.795284872298625,-0.5518072289156626,-0.5555555555555551,0.2,1.2632773162803546,0.0,0.0,0.0,0.0,1.0,0.0,5.22
STU-13082,-0.5334932328250821,-0.04641667562050063,0.47151277013752463,0.1277108433734938,-0.3950617283950615,-1.0,-0.1454630436168176,0.0,1.0,0.0,0.0,0.0,0.0,4.17
STU-13893,0.02158643138598482,-0.017621145374449806,-0.28447937131630663,1.0216867469879518,-0.03703703703703679,-0.4,-0.17631137266566105,0.0,0.0,0.0,0.0,1.0,0.0,4.78
STU-12706,-1.1564159671063912,-0.5148812721607394,-0.8675834970530453,0.5566265060240965,0.0802469135802474,-1.0,-0.042635280120674045,0.0,0.0,0.0,0.0,1.0,0.0,2.96
STU-11561,-1.9993147164639375,-1.2794670677984314,-0.982318271119843,0.10361445783132522,0.19753086419753102,1.4,-0.32027024156026224,1.0,0.0,1.0,0.0,0.0,0.0,2.24
STU-13675,-0.8274798697961292,-0.939507897281616,-0.4620825147347741,-0.5108433734939759,-1.1666666666666663,0.8,0.5229174191081175,1.0,0.0,0.0,0.0,1.0,0.0,3.02
STU-13630,0.2504711324310424,-0.21618136886214684,0.1210216110019646,-0.5662650602409638,0.34567901234567927,-0.2,-0.032352503771059866,0.0,0.0,0.0,1.0,0.0,0.0,4.59
STU-11444,-0.724002055850609,-1.90050499623939,-0.9430255402750493,0.05542168674698784,-0.06172839506172817,0.4,-0.7418640718944526,0.0,0.0,0.0,0.0,0.0,1.0,2.1
STU-14341,-0.12917594654788453,-0.009885032771032727,-0.9917485265225934,-0.6602409638554216,0.6975308641975313,-1.0,-0.8138435063417536,1.0,0.0,0.0,0.0,0.0,1.0,3.69
STU-12429,-0.1161555593626868,0.5273450091329106,0.8172888015717096,0.12048192771084336,0.18518518518518562,-0.4,-0.19687692536489032,1.0,0.0,0.0,0.0,1.0,0.0,5.21
STU-10936,0.9988007538118888,0.4259159772214461,0.3049115913555992,-0.39036144578313253,-0.45061728395061695,0.0,0.8211179332469349,1.0,0.0,0.0,0.0,1.0,0.0,4.84
STU-11031,-0.6972759979441501,0.0,0.0,-0.2240963855421688,-0.018518518518518122,0.4,-0.47451188680447853,0.0,0.0,0.0,0.0,1.0,0.0,3.02
STU-13051,0.9021757752269995,0.5273450091329106,2.9579567779960714,0.15421686746987942,-0.40740740740740694,0.4,1.16044955278421,0.0,0.0,0.0,0.0,0.0,1.0,5.11
STU-11798,-0.3217406201816006,0.11733104115182078,0.3944990176817289,-0.3975903614457832,0.6358024691358032,1.6,0.3686757738639021,0.0,0.0,0.0,1.0,0.0,0.0,4.2
STU-13880,-0.7349665924276174,-0.4512732351993124,0.36149312377210235,1.8024096385542168,0.42592592592592615,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.77
STU-11525,0.8110330649306146,-0.05114429998925531,-0.938310412573674,1.4843373493975902,-0.7777777777777776,0.4,-0.8138435063417536,1.0,1.0,0.0,0.0,0.0,0.0,3.96
STU-13964,0.5382902175775219,-0.4207585688191687,0.056581532416502864,-0.053012048192771236,0.40123456790123474,-0.2,0.8108351568973208,0.0,1.0,0.0,0.0,0.0,0.0,4.78
STU-14827,-0.5588487236594151,-1.5394864080799402,-1.3721021611001967,-0.16626506024096394,-1.5185185185185184,1.0,0.019061377977012833,1.0,0.0,0.0,1.0,0.0,0.0,2.98
STU-10613,0.6308034949460328,0.5273450091329106,1.2903732809430255,-0.12048192771084336,-0.40740740740740694,-0.4,-0.09404916186874583,0.0,0.0,0.0,0.0,1.0,0.0,4.47
STU-11559,-0.7884187082405352,0.5273450091329106,0.5721021611001966,-0.30361445783132524,0.5617283950617284,-0.4,-1.1428923495294145,1.0,0.0,0.0,0.0,1.0,0.0,3.93
STU-14281,0.9988007538118888,0.3979800150424408,1.3422396856581535,-0.22650602409638562,-0.14197530864197502,1.0,-0.42309800505640677,0.0,0.0,0.0,1.0,0.0,0.0,5.61
STU-10452,-0.4642795956827141,-0.572902116686365,-1.3831041257367391,-0.7349397590361446,-0.3641975308641974,1.6,-0.24829080711296211,0.0,0.0,0.0,0.0,0.0,1.0,3.44
STU-11934,0.12437896179544172,0.5273450091329106,0.5060903732809432,-0.3783132530120482,0.03703703703703734,-1.0,-0.28942191251141974,0.0,0.0,0.0,0.0,0.0,1.0,4.67
STU-13363,0.5252698303923242,0.5273450091329106,0.993320235756385,0.5686746987951805,0.40123456790123474,-0.4,0.7080073934011771,0.0,0.0,0.0,0.0,1.0,0.0,5.07
STU-12715,-0.774713037519274,-0.3120232083378105,-0.2216110019646366,-0.5783132530120483,-0.1728395061728391,-1.0,-0.15574581996643272,0.0,0.0,0.0,0.0,0.0,1.0,3.84
STU-13484,0.902861058763062,-0.24712581927581392,-0.8958742632612968,-0.5951807228915663,-0.1790123456790118,0.4,-0.5362085449021645,0.0,0.0,0.0,1.0,0.0,0.0,3.83
STU-13668,-0.5369196505053971,0.5273450091329106,0.8298624754420433,-0.1253012048192772,1.5123456790123462,-0.8,0.09104081242431297,0.0,0.0,0.0,0.0,1.0,0.0,5.16
STU-12146,0.0,-1.0809068443107341,-0.3300589390962672,0.24337349397590355,0.09876543209876551,0.2,-0.7624296245936818,0.0,0.0,0.0,0.0,1.0,0.0,2.79
STU-13415,-1.0090800068528358,-1.1862039325239069,-1.4271119842829079,-0.5108433734939759,-0.7654320987654316,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.01
STU-10603,-0.13671406544457798,-0.33866981841624627,0.2561886051080552,-0.14216867469879513,-0.648148148148148,0.4,0.12188914147315641,0.0,0.0,0.0,0.0,0.0,1.0,4.23
STU-10766,-0.1942778824738741,-0.29698076716450034,-0.9037328094302556,-0.708433734939759,-0.5493827160493825,1.6,-0.23800803076334703,1.0,1.0,0.0,0.0,0.0,0.0,3.39
STU-10380,-0.9501456227514139,-0.6532717309551952,-0.21375245579567775,0.06024096385542168,-0.43827160493827155,0.4,0.3275446684654445,1.0,0.0,0.0,0.0,1.0,0.0,3.29
STU-13958,0.9268459825252692,0.5273450091329106,-0.10373280943025544,1.96144578313253,1.0185185185185186,0.0,1.1296012237353665,0.0,0.0,0.0,0.0,1.0,0.0,4.91
STU-13778,0.32242590371766205,0.1856667024820025,0.9681728880157175,0.13253012048192767,0.5617283950617284,-0.8,0.5332001954577326,0.0,0.0,0.0,0.0,1.0,0.0,5.28
STU-13980,0.2909028610587624,0.26861502095197165,-0.11944990176817287,-0.43373493975903615,-0.44444444444444425,0.0,1.1296012237353665,0.0,0.0,0.0,0.0,1.0,0.0,5.15
STU-11737,-0.005824910056536437,-0.006876544536370938,-0.3756385068762281,0.19277108433734935,0.18518518518518562,0.0,-0.23800803076334703,0.0,0.0,0.0,0.0,0.0,1.0,3.44
STU-12675,0.821997601507623,0.5273450091329106,0.9147347740667976,-0.708433734939759,1.2283950617283952,0.4,0.20415135227007164,0.0,1.0,0.0,0.0,0.0,0.0,6.09
STU-14338,0.9988007538118888,0.5273450091329106,1.2888015717092343,-0.3397590361445783,-0.296296296296296,0.4,0.2144341286196858,0.0,0.0,1.0,0.0,0.0,0.0,4.41
STU-11777,0.6746616412540678,0.5273450091329106,0.6978388998035364,-0.9783132530120482,0.30864197530864196,1.2,0.5332001954577326,1.0,0.0,0.0,0.0,0.0,1.0,5.34
STU-13619,-0.03186568442693285,0.5273450091329106,0.0,-0.6024096385542168,-0.3888888888888888,-0.4,0.29669633941660106,0.0,0.0,1.0,0.0,0.0,0.0,4.66
STU-12314,0.5184169950316931,0.0,0.8408644400785855,-0.23373493975903628,-0.9938271604938267,-0.8,-0.30998746521064807,1.0,0.0,0.0,0.0,1.0,0.0,4.58
STU-13242,0.5293815316087027,-1.0555495863328679,-0.4793713163064832,0.026506024096385403,-0.1358024691358023,1.4,-0.6493190847479232,1.0,0.0,0.0,1.0,0.0,0.0,3.55
STU-10920,-0.340928559191366,-0.9609970989577737,-0.9917485265225934,0.7277108433734938,0.14814814814814828,-0.4,-0.8858229407890547,0.0,1.0,0.0,0.0,0.0,0.0,3.21
STU-10878,0.5040260407743696,0.5273450091329106,0.09587426326129658,2.954216867469879,-1.3765432098765429,-0.6,0.3172618921158294,1.0,1.0,0.0,0.0,0.0,0.0,5.45
STU-10748,-0.9953743361315748,-0.9442355216503707,-0.6664047151277015,1.1493975903614455,-0.6543209876543207,1.0,0.2555652340181434,1.0,0.0,0.0,0.0,1.0,0.0,3.57
STU-12841,-0.14699331848552408,0.5273450091329106,0.8330058939096266,0.11807228915662654,-1.0555555555555554,-0.8,0.34811022116467283,1.0,1.0,0.0,0.0,0.0,0.0,4.22
STU-14275,-0.7534692479013194,0.23466208230364216,10.249801115214757,1.0843373493975903,-1.635802469135802,0.4,-0.2585735834625763,1.0,0.0,0.0,0.0,0.0,1.0,3.28
STU-12823,0.6170978242247727,0.011604168905125004,0.018860510805501142,1.6578313253012045,0.10493827160493877,-1.0,-0.5156429922029362,0.0,0.0,0.0,1.0,0.0,0.0,4.55
STU-11646,0.6630118211409959,0.47620070914365525,0.0031434184675834306,-0.09397590361445796,0.19753086419753102,-0.2,0.3686757738639021,0.0,1.0,0.0,0.0,0.0,0.0,5.34
STU-12167,0.0,-0.6317825292790374,0.0,-0.6,0.7283950617283949,-0.2,-0.8446918353905971,0.0,0.0,0.0,0.0,1.0,0.0,3.24
STU-11940,0.9988007538118888,0.35543139572364874,1.0781925343811398,0.03855421686746991,-0.09259259259259225,0.8,-0.4025324523571775,1.0,0.0,0.0,0.0,0.0,1.0,5.29
STU-12720,0.26006510193592514,0.5273450091329106,-0.3614931237721021,-0.8867469879518072,-0.2037037037037032,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.78
STU-14225,0.2826794586260055,-1.0370688728913722,-1.463261296660118,0.10843373493975907,0.679012345679012,0.0,-1.0811956914317276,0.0,0.0,0.0,0.0,1.0,0.0,3.16
STU-13909,-0.33681685797498756,0.1873858386160954,0.5485265225933204,0.024096385542168586,0.7777777777777776,0.6,0.20415135227007164,0.0,0.0,0.0,0.0,0.0,1.0,4.01
STU-12559,0.0003426417680312114,-0.9730310518964221,-0.6051080550098232,-0.1373493975903615,1.4814814814814816,0.2,0.5229174191081175,0.0,0.0,0.0,0.0,1.0,0.0,4.2
STU-14717,0.9988007538118888,0.1856667024820025,0.09587426326129658,0.5783132530120483,1.2716049382716053,-0.6,0.44065520831120225,0.0,0.0,0.0,1.0,0.0,0.0,4.63
STU-13119,-0.7980126777454178,0.41517137638336726,-0.5312377210216109,1.506024096385542,0.39506172839506204,1.2,-0.08376638551913165,0.0,0.0,0.0,1.0,0.0,0.0,3.3
STU-12383,0.11958197704300087,0.5273450091329106,0.4809430255402752,0.9975903614457832,0.09876543209876551,-0.2,0.23499968131891508,1.0,0.0,0.0,0.0,0.0,1.0,4.53
STU-10801,-1.1509336988178869,-0.03481250671537563,-0.5626719056974461,0.0,0.8395061728395069,-0.6,-0.27913913616180464,1.0,0.0,1.0,0.0,0.0,0.0,3.56
STU-11832,0.13397293130032442,-0.7542709788331363,-0.900589390962672,-0.026506024096385618,0.3703703703703707,-0.8,-0.5773396503006221,0.0,0.0,0.0,1.0,0.0,0.0,3.26
STU-10929,0.04420078807606522,0.31675083270656457,-0.5595284872298626,-0.7012048192771084,1.123456790123457,0.4,-0.042635280120674045,0.0,0.0,0.0,0.0,0.0,1.0,3.41
STU-10070,-0.2607503854719895,0.3468357150531855,0.6821218074656192,-0.9638554216867469,-0.19753086419753046,-0.4,0.29669633941660106,1.0,0.0,1.0,0.0,0.0,0.0,4.44
STU-11100,0.52664039746445,-0.3124529923713339,0.3646365422396858,1.0939759036144576,0.8024691358024695,0.0,1.1193184473857525,1.0,0.0,1.0,0.0,0.0,0.0,5.36
STU-11505,0.472502998115469,0.47190286880842336,0.5029469548133598,-0.20481927710843384,1.1790123456790123,-0.6,-0.7110157428456101,0.0,0.0,0.0,0.0,1.0,0.0,4.8
STU-11732,0.9988007538118888,0.5273450091329106,0.20746561886051088,0.49879518072289136,0.8703703703703703,-0.2,0.6874418407019479,1.0,0.0,0.0,0.0,0.0,1.0,6.02
STU-10731,0.5526811718348454,0.5273450091329106,0.09744597249508859,-0.8698795180722891,0.6728395061728394,-0.6,1.2735600926299686,1.0,0.0,1.0,0.0,0.0,0.0,5.16
STU-10917,-0.8062360801781747,0.016761577307403054,-0.16502946954813347,-0.012048192771084293,-0.5555555555555551,-0.2,0.18358579957084237,1.0,1.0,0.0,0.0,0.0,0.0,4.83
STU-12835,0.9898920678430695,0.5273450091329106,1.17721021611002,0.024096385542168586,0.6728395061728394,-0.2,0.15273747052199985,1.0,1.0,0.0,0.0,0.0,0.0,4.48
STU-11626,-1.4072297413054657,0.5273450091329106,-0.6616895874263262,-1.0048192771084337,0.34567901234567927,-0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.75
STU-12080,0.406715778653417,-0.4774900612442248,10.028069503185973,0.4771084337349396,0.11111111111111148,1.2,1.0679045656376807,0.0,0.0,0.0,0.0,1.0,0.0,4.41
STU-10013,0.6842556107589505,0.5273450091329106,0.6349705304518667,-0.0867469879518073,1.2037037037037044,1.6,1.3249739743780404,0.0,0.0,0.0,1.0,0.0,0.0,5.39
STU-14634,0.24978584889497904,-0.747394434296766,-1.2416502946954815,-0.7469879518072289,-0.25308641975308593,0.2,0.24528245766852924,0.0,0.0,0.0,0.0,1.0,0.0,3.41
STU-10900,-0.11204385814630838,0.4173202965509829,-0.11159135559921401,-0.38072289156626504,-0.339506172839506,0.8,-1.3999617582697743,0.0,1.0,0.0,0.0,0.0,0.0,3.0
